City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Weather,Rain Inches (last 3 hrs),Snow Inches (last 3 hrs)
228,Hambantota,LK,2020-04-04 19:27:32,6.12,81.12,77.0,100,20,2.24,few clouds,0.0,0.0
229,Waipawa,NZ,2020-04-04 19:28:50,-41.41,175.52,51.8,81,2,6.93,clear sky,0.0,0.0
230,Mantua,IT,2020-04-04 19:28:50,45.17,10.78,57.99,50,32,2.24,scattered clouds,0.0,0.0
231,Vila Franca Do Campo,PT,2020-04-04 19:28:51,37.72,-25.43,62.6,77,40,20.8,scattered clouds,0.0,0.0
232,Codrington,AU,2020-04-04 19:28:52,-38.27,141.97,56.07,78,83,32.08,light rain,0.03188976377952756,0.0
233,Kaabong,UG,2020-04-04 19:28:52,3.48,34.15,74.1,37,59,9.91,broken clouds,0.0,0.0
234,Cooma,AU,2020-04-04 19:28:54,-36.23,149.13,44.6,56,90,17.22,overcast clouds,0.0,0.0
235,Urumqi,CN,2020-04-04 19:28:54,43.8,87.6,53.6,16,99,8.95,overcast clouds,0.0,0.0
236,Williams Lake,CA,2020-04-04 19:28:55,52.14,-122.14,23.0,35,75,5.82,broken clouds,0.0,0.0
237,Otofuke,JP,2020-04-04 19:28:55,42.99,143.2,43.14,90,100,3.65,moderate rain,0.1236220472440945,0.0
238,Sao Joao Da Ponte,BR,2020-04-04 19:28:56,-15.93,-44.01,81.57,65,65,4.9,moderate rain,0.14881889763779527,0.0
239,Ahipara,NZ,2020-04-04 19:28:57,-35.17,173.17,62.24,82,15,12.73,light rain,0.006692913385826772,0.0
240,Lavrentiya,RU,2020-04-04 19:28:57,65.58,-171.0,13.48,95,100,7.61,snow,0.0,0.08818897637795277
241,Nagapattinam,IN,2020-04-04 19:28:58,10.77,79.83,82.85,82,0,14.09,clear sky,0.0,0.0
242,Severo-Yeniseyskiy,RU,2020-04-04 19:28:58,60.37,93.04,17.69,94,8,4.74,clear sky,0.0,0.0
243,Waingapu,ID,2020-04-04 19:29:00,-9.66,120.26,79.18,78,0,2.68,clear sky,0.0,0.0
244,Egvekinot,RU,2020-04-04 19:29:00,66.32,-179.17,-1.17,88,100,17.29,light snow,0.0,0.009448818897637795
245,Urengoy,RU,2020-04-04 19:29:01,65.97,78.37,34.5,89,99,21.68,overcast clouds,0.0,0.0
246,Batagay,RU,2020-04-04 19:29:01,67.63,134.63,10.47,89,100,6.35,overcast clouds,0.0,0.0
247,Hamilton,US,2020-04-04 19:29:02,39.18,-84.53,73.0,37,1,4.7,clear sky,0.0,0.0
248,Baykit,RU,2020-04-04 19:29:03,61.67,96.37,23.36,94,15,5.55,few clouds,0.0,0.0
249,Zeya,RU,2020-04-04 19:29:03,53.75,127.27,14.18,88,2,1.59,clear sky,0.0,0.0
250,Roma,US,2020-04-04 19:27:07,43.21,-75.46,55.4,62,90,5.82,overcast clouds,0.0,0.0
251,Port-Gentil,GA,2020-04-04 19:29:05,-0.72,8.78,76.59,84,100,7.14,moderate rain,0.1811023622047244,0.0
252,Kysyl-Syr,RU,2020-04-04 19:29:05,63.9,122.76,16.56,93,95,12.62,overcast clouds,0.0,0.0
253,Puri,IN,2020-04-04 19:29:06,19.8,85.85,78.8,94,20,2.24,mist,0.0,0.0
254,Vardo,NO,2020-04-04 19:29:06,70.37,31.11,29.35,94,99,32.79,snow,0.0,0.08307086614173229
255,Omidiyeh,IR,2020-04-04 19:24:38,30.76,49.7,75.2,33,0,12.71,clear sky,0.0,0.0
256,Uarini,BR,2020-04-04 19:29:08,-2.99,-65.11,89.6,75,40,3.36,scattered clouds,0.0,0.0
257,Cabedelo,BR,2020-04-04 19:29:08,-6.98,-34.83,86.0,74,20,10.29,few clouds,0.0,0.0
258,Saint George,US,2020-04-04 19:29:09,37.1,-113.58,66.99,29,1,4.7,clear sky,0.0,0.0
259,Clyde River,CA,2020-04-04 19:29:09,70.47,-68.59,10.4,72,20,26.4,few clouds,0.0,0.0
260,Tabunok,PH,2020-04-04 19:29:10,10.78,124.01,78.8,78,40,5.82,scattered clouds,0.0,0.0
261,Amapa,BR,2020-04-04 19:29:10,1.0,-52.0,86.23,67,92,5.08,light rain,0.10826771653543307,0.0
262,Inta,RU,2020-04-04 19:29:11,66.03,60.17,33.94,91,71,18.23,light snow,0.0,0.005511811023622048
263,Kaeo,NZ,2020-04-04 19:29:12,-35.1,173.78,63.0,90,17,1.99,light rain,0.00826771653543307,0.0
264,Xining,CN,2020-04-04 19:29:13,36.62,101.77,35.76,31,99,0.76,light snow,0.0,0.004330708661417323
265,Corinto,GR,2020-04-04 19:29:14,37.94,22.96,55.0,76,90,18.34,moderate rain,0.0,0.0
266,Paamiut,GL,2020-04-04 19:29:14,61.99,-49.67,22.93,87,66,4.09,broken clouds,0.0,0.0
267,Tak,TH,2020-04-04 19:29:15,16.58,98.83,72.75,33,84,2.98,broken clouds,0.0,0.0
268,Kibala,TD,2020-04-04 19:29:16,9.11,18.35,95.0,39,100,3.65,overcast clouds,0.0,0.0
269,Kefamenanu,ID,2020-04-04 19:29:16,-9.45,124.48,71.2,82,7,1.5,clear sky,0.0,0.0
270,Bourges,FR,2020-04-04 19:29:17,47.25,2.42,60.8,46,0,5.82,clear sky,0.0,0.0
271,Mgachi,RU,2020-04-04 19:29:18,51.05,142.27,25.36,93,91,4.03,overcast clouds,0.0,0.0
272,Port Blair,IN,2020-04-04 19:29:18,11.67,92.75,82.56,71,0,4.76,clear sky,0.0,0.0
273,San Roque,ES,2020-04-04 19:29:19,36.21,-5.38,60.8,82,100,20.8,light rain,0.019291338582677165,0.0
274,Santa Lucia,ES,2020-04-04 19:29:19,27.91,-15.54,69.8,83,40,3.36,scattered clouds,0.0,0.0
275,Pilar,BR,2020-04-04 19:29:20,-9.6,-35.96,86.0,74,40,12.75,scattered clouds,0.0,0.0
276,Sao Filipe,CV,2020-04-04 19:29:20,14.9,-24.5,74.35,74,0,19.86,clear sky,0.0,0.0
277,Mehamn,NO,2020-04-04 19:27:52,71.04,27.85,27.77,88,100,24.54,light snow,0.0,0.006299212598425198
278,Bengkulu,ID,2020-04-04 19:29:22,-3.8,102.27,78.62,84,100,3.74,moderate rain,0.462992125984252,0.0
279,Guerrero Negro,MX,2020-04-04 19:29:22,27.98,-114.06,63.34,59,96,14.74,overcast clouds,0.0,0.0
280,Port Hawkesbury,CA,2020-04-04 19:29:23,45.62,-61.35,37.99,64,90,5.82,overcast clouds,0.0,0.0
281,Akdepe,TM,2020-04-04 19:29:24,42.06,59.38,53.6,71,33,6.93,scattered clouds,0.0,0.0
282,Torbay,CA,2020-04-04 19:29:25,47.67,-52.73,33.01,86,90,12.75,overcast clouds,0.0,0.0
283,Abalak,RU,2020-04-04 19:29:25,58.13,68.59,37.83,89,100,12.28,light rain,0.05472440944881889,0.0
284,Baturaja,ID,2020-04-04 19:29:26,-4.13,104.17,75.94,93,100,2.17,light rain,0.046850393700787404,0.0
285,College,US,2020-04-04 19:29:26,64.86,-147.8,32.0,92,90,3.36,light snow,0.0,0.0
286,Lasa,IT,2020-04-04 19:29:27,46.62,10.7,59.0,33,13,5.82,few clouds,0.0,0.0
287,Berasia,IN,2020-04-04 19:29:27,23.63,77.43,77.0,31,0,10.29,clear sky,0.0,0.0
288,Konevo,RU,2020-04-04 19:29:28,62.12,39.32,28.65,93,81,8.19,light snow,0.0,0.009448818897637795
289,Narasapur,IN,2020-04-04 19:29:28,16.45,81.67,76.26,89,1,4.45,clear sky,0.0,0.0
290,Koraput,IN,2020-04-04 19:29:29,18.82,82.72,74.55,40,5,2.59,clear sky,0.0,0.0
291,Chippewa Falls,US,2020-04-04 19:29:30,44.94,-91.39,37.4,55,1,5.82,clear sky,0.0,0.0
292,Mercedes,AR,2020-04-04 19:29:30,-34.65,-59.43,79.0,45,0,3.0,clear sky,0.0,0.0
293,Saint Stephen,GB,2020-04-04 19:29:31,50.33,-4.9,54.0,66,0,23.04,clear sky,0.0,0.0
294,Yuzhnyy,RU,2020-04-04 19:29:31,53.25,83.69,32.0,96,20,4.47,few clouds,0.0,0.0
295,Sibu,MY,2020-04-04 19:29:32,2.3,111.82,78.8,94,75,1.79,broken clouds,0.0,0.0
296,Gushikawa,JP,2020-04-04 19:29:32,26.35,127.87,66.2,88,90,5.82,overcast clouds,0.0,0.0
297,Kisangani,CD,2020-04-04 19:29:33,0.52,25.2,80.17,65,50,1.05,scattered clouds,0.0,0.0
298,Colares,PT,2020-04-04 19:29:09,38.8,-9.45,63.0,77,20,13.87,few clouds,0.0,0.0
299,Hoquiam,US,2020-04-04 19:29:34,46.98,-123.89,48.99,49,1,3.36,clear sky,0.0,0.0
300,Piacabucu,BR,2020-04-04 19:29:34,-10.41,-36.43,86.31,73,91,11.63,overcast clouds,0.0,0.0
301,Yelizovo,RU,2020-04-04 19:27:57,53.19,158.38,17.6,67,85,8.95,overcast clouds,0.0,0.0
302,Fairfield,US,2020-04-04 19:29:36,41.27,-73.32,59.0,50,20,4.7,few clouds,0.0,0.0
303,Hauterive,FR,2020-04-04 19:29:37,46.09,3.45,57.2,47,3,4.7,clear sky,0.0,0.0
304,Bonthe,SL,2020-04-04 19:29:37,7.53,-12.51,86.27,68,54,8.19,broken clouds,0.0,0.0
305,Boissevain,CA,2020-04-04 19:29:38,49.23,-100.06,25.0,62,1,16.11,clear sky,0.0,0.0
306,Belmonte,BR,2020-04-04 19:29:38,-15.86,-38.88,80.6,88,75,6.93,broken clouds,0.0,0.0
307,Antsohihy,MG,2020-04-04 19:29:39,-14.88,47.99,74.8,88,38,1.01,light rain,0.0562992125984252,0.0
308,Yeppoon,AU,2020-04-04 19:29:39,-23.13,150.73,77.0,78,90,3.06,overcast clouds,0.0,0.0
309,Lerwick,GB,2020-04-04 19:29:40,60.15,-1.15,44.6,93,100,3.36,light rain,0.021653543307086617,0.0
310,Khuzhir,RU,2020-04-04 19:29:40,53.19,107.34,32.74,75,85,7.87,overcast clouds,0.0,0.0
311,Aldan,RU,2020-04-04 19:29:41,58.6,125.39,23.77,92,100,6.89,snow,0.0,0.12480314960629922
312,Batagay-Alyta,RU,2020-04-04 19:29:42,67.8,130.41,8.71,85,99,1.19,overcast clouds,0.0,0.0
313,Gao,ML,2020-04-04 19:29:42,16.64,1.64,98.04,8,33,9.22,scattered clouds,0.0,0.0
314,Haines Junction,CA,2020-04-04 19:29:43,60.75,-137.51,23.52,83,17,1.88,few clouds,0.0,0.0
315,Touros,BR,2020-04-04 19:29:43,-5.2,-35.46,84.2,79,40,11.41,scattered clouds,0.0,0.0
316,Bereda,ES,2020-04-04 19:29:44,43.27,-7.54,64.0,59,78,10.29,broken clouds,0.0,0.0
317,Mount Isa,AU,2020-04-04 19:29:44,-20.73,139.5,68.0,32,0,16.11,clear sky,0.0,0.0
318,Ustka,PL,2020-04-04 19:29:45,54.58,16.86,39.24,81,0,7.38,clear sky,0.0,0.0
319,West Wendover,US,2020-04-04 19:29:46,40.74,-114.07,48.2,24,1,5.82,clear sky,0.0,0.0
320,Ribeira Grande,PT,2020-04-04 19:29:46,38.52,-28.7,60.8,72,20,20.8,few clouds,0.0,0.0
321,Port-Cartier,CA,2020-04-04 19:29:47,50.03,-66.87,33.8,86,90,8.05,overcast clouds,0.0,0.0
322,Oussouye,SN,2020-04-04 19:29:48,12.48,-16.55,86.0,83,14,9.17,few clouds,0.0,0.0
323,Jacareacanga,BR,2020-04-04 19:29:48,-6.22,-57.75,88.29,65,82,3.78,moderate rain,0.12952755905511812,0.0
324,Ambon,ID,2020-04-04 19:29:49,-3.7,128.18,81.45,77,100,6.46,light rain,0.02598425196850394,0.0
325,Ukiah,US,2020-04-04 19:29:49,39.15,-123.21,54.0,93,90,11.41,moderate rain,0.0,0.0
326,Boca Do Acre,BR,2020-04-04 19:29:50,-8.75,-67.4,92.44,50,82,2.04,light rain,0.08188976377952757,0.0
327,Poum,NC,2020-04-04 19:29:51,-20.23,164.02,79.61,81,97,20.65,overcast clouds,0.0,0.0
328,Lumphat,KH,2020-04-04 19:29:51,13.49,106.98,75.56,70,3,6.17,clear sky,0.0,0.0
329,Abu Zabad,SD,2020-04-04 19:29:52,12.35,29.25,84.94,9,29,9.44,scattered clouds,0.0,0.0
330,Acari,PE,2020-04-04 19:29:52,-15.43,-74.62,80.91,49,53,8.84,broken clouds,0.0,0.0
331,Ossora,RU,2020-04-04 19:29:53,59.24,163.07,2.16,84,0,5.77,clear sky,0.0,0.0
332,Andenes,NO,2020-04-04 19:29:53,69.31,16.12,26.6,53,100,16.11,light snow,0.0,0.02283464566929134
333,Koumac,NC,2020-04-04 19:29:54,-20.57,164.28,76.96,84,99,9.51,overcast clouds,0.0,0.0
334,Zarubino,RU,2020-04-04 19:29:54,42.63,131.09,35.47,75,56,26.82,broken clouds,0.0,0.0
335,Faya,SA,2020-04-04 19:29:56,18.39,42.45,66.2,55,28,5.44,light rain,0.01968503937007874,0.0
336,Rudbar,AF,2020-04-04 19:29:57,30.15,62.6,78.24,14,0,8.1,clear sky,0.0,0.0
337,Miles City,US,2020-04-04 19:28:11,46.41,-105.84,48.2,34,75,13.87,broken clouds,0.0,0.0
338,Oranjestad,AW,2020-04-04 19:27:44,12.52,-70.03,86.0,74,75,19.46,broken clouds,0.0,0.0
339,Vitim,RU,2020-04-04 19:29:58,59.45,112.56,19.62,94,65,6.11,broken clouds,0.0,0.0
340,Eureka,US,2020-04-04 19:29:59,40.8,-124.16,53.6,81,90,6.93,overcast clouds,0.0,0.0
341,Kondol,RU,2020-04-04 19:29:59,52.82,45.06,51.01,26,75,6.58,light rain,0.004724409448818898,0.0
342,Peace River,CA,2020-04-04 19:30:00,56.25,-117.29,14.0,61,90,4.38,overcast clouds,0.0,0.0
343,Mbocayaty,PY,2020-04-04 19:30:01,-25.7,-56.4,78.71,31,36,2.91,scattered clouds,0.0,0.0
344,Lata,PT,2020-04-04 19:30:01,40.16,-8.33,64.0,63,40,13.87,scattered clouds,0.0,0.0
345,Auki,SB,2020-04-04 19:30:02,-8.77,160.7,82.29,74,81,19.24,broken clouds,0.0,0.0
346,Atasu,KZ,2020-04-04 19:30:03,48.68,71.64,45.34,61,76,12.17,broken clouds,0.0,0.0
347,Karratha,AU,2020-04-04 19:30:04,-20.74,116.85,79.86,72,37,0.74,scattered clouds,0.0,0.0
348,Blackfoot,US,2020-04-04 19:30:05,43.19,-112.34,50.0,21,1,8.05,clear sky,0.0,0.0
349,Zalesovo,RU,2020-04-04 19:30:06,53.99,84.74,28.54,95,0,5.93,clear sky,0.0,0.0
350,Tiksi,RU,2020-04-04 19:30:07,71.69,128.87,11.84,95,100,6.6,light snow,0.0,0.004724409448818898
351,Kangaatsiaq,GL,2020-04-04 19:30:08,68.31,-53.46,17.46,84,0,25.43,clear sky,0.0,0.0
352,Leh,IN,2020-04-04 19:30:10,34.17,77.58,14.04,27,8,4.16,clear sky,0.0,0.0
353,Tshikapa,CD,2020-04-04 19:30:11,-6.42,20.8,72.64,73,98,1.16,overcast clouds,0.0,0.0
354,Blackwater,AU,2020-04-04 19:30:11,-23.58,148.88,67.71,57,0,10.76,clear sky,0.0,0.0
355,Berezovyy,RU,2020-04-04 19:30:12,51.67,135.7,21.96,91,2,1.83,clear sky,0.0,0.0
356,Terbuny,RU,2020-04-04 19:30:12,52.14,38.28,37.85,68,8,7.87,clear sky,0.0,0.0
357,Najran,SA,2020-04-04 19:30:13,17.49,44.13,84.2,32,20,14.99,few clouds,0.0,0.0
358,Hobyo,SO,2020-04-04 19:30:14,5.35,48.53,83.07,73,90,15.32,overcast clouds,0.0,0.0
359,Carnot,CF,2020-04-04 19:30:14,4.94,15.87,75.07,69,0,1.97,clear sky,0.0,0.0
360,Deputatskiy,RU,2020-04-04 19:30:15,69.3,139.9,0.03,84,100,2.77,overcast clouds,0.0,0.0
361,Oistins,BB,2020-04-04 19:30:15,13.07,-59.53,84.2,66,20,11.41,few clouds,0.0,0.0
362,Yomou,GN,2020-04-04 19:30:16,7.56,-9.27,74.75,81,59,1.48,moderate rain,0.20039370078740157,0.0
363,Tres Arroyos,AR,2020-04-04 19:25:28,-38.37,-60.28,70.3,48,4,12.46,clear sky,0.0,0.0
364,Praia Da Vitoria,PT,2020-04-04 19:30:17,38.73,-27.07,64.4,88,20,18.59,few clouds,0.0,0.0
365,Ixtapa,MX,2020-04-04 19:30:18,20.7,-105.2,82.4,54,20,12.75,few clouds,0.0,0.0
366,Freeport,US,2020-04-04 19:30:18,40.66,-73.58,60.8,47,1,9.17,clear sky,0.0,0.0
367,Yenagoa,NG,2020-04-04 19:30:19,4.92,6.26,77.85,88,100,6.38,overcast clouds,0.0,0.0
368,Tuktoyaktuk,CA,2020-04-04 19:30:19,69.45,-133.04,3.2,71,20,10.29,few clouds,0.0,0.0
369,Bilibino,RU,2020-04-04 19:30:20,68.05,166.44,-9.22,83,99,1.63,overcast clouds,0.0,0.0
370,Leningradskiy,RU,2020-04-04 19:30:21,69.38,178.42,-0.63,89,100,17.63,overcast clouds,0.0,0.0
371,Labuan,MY,2020-04-04 19:30:21,5.28,115.24,82.4,88,75,3.36,broken clouds,0.0,0.0
372,Gornopravdinsk,RU,2020-04-04 19:30:22,60.05,69.9,35.92,91,100,10.0,light rain,0.03385826771653543,0.0
373,Curup,ID,2020-04-04 19:30:23,-3.47,102.53,69.4,79,100,1.1,moderate rain,0.36141732283464567,0.0
374,Dongsheng,CN,2020-04-04 19:30:24,39.82,109.98,44.85,29,100,12.08,overcast clouds,0.0,0.0
375,Isangel,VU,2020-04-04 19:30:24,-19.55,169.27,77.0,94,90,18.72,overcast clouds,0.0,0.0
376,Merrill,US,2020-04-04 19:30:25,45.18,-89.68,42.8,44,1,5.82,clear sky,0.0,0.0
377,Caravelas,BR,2020-04-04 19:30:26,-17.71,-39.25,79.77,80,99,14.76,overcast clouds,0.0,0.0
378,Puerto Cabezas,NI,2020-04-04 19:30:26,14.04,-83.39,86.0,70,40,4.7,haze,0.0,0.0
379,Norman Wells,CA,2020-04-04 19:30:27,65.28,-126.83,12.2,72,90,12.75,light snow,0.0,0.0
380,Yar-Sale,RU,2020-04-04 19:30:27,66.83,70.83,34.03,90,99,20.78,overcast clouds,0.0,0.0
381,Lompoc,US,2020-04-04 19:30:28,34.64,-120.46,64.0,67,0,9.17,clear sky,0.0,0.0
382,Kaitangata,NZ,2020-04-04 19:30:28,-46.28,169.85,54.0,87,62,1.99,broken clouds,0.0,0.0
383,Marsa Matruh,EG,2020-04-04 19:30:29,31.35,27.25,77.0,29,89,13.87,overcast clouds,0.0,0.0
384,Mattru,SL,2020-04-04 19:30:30,7.62,-11.83,81.7,78,3,5.08,light rain,0.007086614173228346,0.0
385,Roald,NO,2020-04-04 19:30:30,62.58,6.13,37.0,74,100,6.93,overcast clouds,0.0,0.0
386,Florence,IT,2020-04-04 19:28:09,43.77,11.25,59.0,33,0,5.82,clear sky,0.0,0.0
387,Otuzco,PE,2020-04-04 19:30:31,-7.9,-78.58,75.2,73,88,10.29,light rain,0.07125984251968505,0.0
388,Pendleton,US,2020-04-04 19:30:32,45.67,-118.79,53.6,34,1,3.36,clear sky,0.0,0.0
389,Petatlan,MX,2020-04-04 19:30:32,17.52,-101.27,87.8,62,5,14.99,clear sky,0.0,0.0
390,Asekeyevo,RU,2020-04-04 19:30:33,53.57,52.8,37.4,76,3,6.02,clear sky,0.0,0.0
391,Santo Antonio Da Platina,BR,2020-04-04 19:30:33,-23.3,-50.08,70.32,54,0,2.3,clear sky,0.0,0.0
392,Chaihe,CN,2020-04-04 19:30:34,44.77,129.7,26.15,85,20,7.2,few clouds,0.0,0.0
393,Beringovskiy,RU,2020-04-04 19:30:35,63.05,179.32,7.95,94,100,27.51,light snow,0.0,0.042519685039370085
394,Lorengau,PG,2020-04-04 19:30:36,-2.02,147.27,81.54,79,33,3.89,light rain,0.018503937007874015,0.0
395,Heihe,CN,2020-04-04 19:30:36,50.24,127.49,19.4,62,0,2.24,clear sky,0.0,0.0
396,Nikki,BJ,2020-04-04 19:30:37,9.94,3.21,86.79,42,91,14.54,light rain,0.010629921259842521,0.0
397,Tambun,ID,2020-04-04 19:30:38,-6.26,107.07,80.6,83,40,3.36,haze,0.0,0.0
398,Frontignan,FR,2020-04-04 19:30:05,43.45,3.75,55.0,66,0,2.24,clear sky,0.0,0.0
399,Conselheiro Pena,BR,2020-04-04 19:30:39,-19.17,-41.47,75.52,83,56,8.39,light rain,0.11141732283464569,0.0
400,Atar,MR,2020-04-04 19:30:39,20.52,-13.05,78.3,16,0,6.82,clear sky,0.0,0.0
401,Sabang,ID,2020-04-04 19:30:40,5.89,95.32,83.12,74,30,11.3,scattered clouds,0.0,0.0
402,La Ronge,CA,2020-04-04 19:30:41,55.1,-105.28,19.4,37,5,3.36,clear sky,0.0,0.0
403,Luganville,VU,2020-04-04 19:30:42,-15.53,167.17,77.0,94,90,21.92,light intensity shower rain,0.0,0.0
404,Olafsvik,IS,2020-04-04 19:30:43,64.89,-23.71,25.2,93,100,49.57,overcast clouds,0.0,0.0
405,Cienfuegos,CU,2020-04-04 19:30:43,22.15,-80.44,86.0,48,40,10.29,scattered clouds,0.0,0.0
406,Luderitz,NA,2020-04-04 19:30:44,-26.65,15.16,60.8,87,74,8.05,broken clouds,0.0,0.0
407,Avera,US,2020-04-04 19:30:44,33.19,-82.53,79.0,28,1,3.36,clear sky,0.0,0.0
408,Luziania,BR,2020-04-04 19:30:03,-16.25,-47.95,86.0,48,40,10.29,scattered clouds,0.0,0.0
409,Longyearbyen,SJ,2020-04-04 19:30:45,78.22,15.64,3.2,71,20,10.29,few clouds,0.0,0.0
410,Kabo,CF,2020-04-04 19:30:46,7.7,18.63,85.28,40,43,4.7,scattered clouds,0.0,0.0
411,Lamu,KE,2020-04-04 19:30:47,-2.27,40.9,82.24,76,80,7.7,light rain,0.005511811023622048,0.0
412,Sao Joao Da Barra,BR,2020-04-04 19:30:48,-21.64,-41.05,82.4,58,76,10.29,broken clouds,0.0,0.0
413,Yichun,CN,2020-04-04 19:30:49,47.7,128.9,21.02,93,0,2.39,clear sky,0.0,0.0
414,Bartlesville,US,2020-04-04 19:30:49,36.75,-95.98,41.0,80,90,6.93,overcast clouds,0.0,0.0
415,Almoradi,ES,2020-04-04 19:30:50,38.11,-0.79,59.0,77,40,5.82,scattered clouds,0.0,0.0
416,Sao Gabriel Da Cachoeira,BR,2020-04-04 19:30:51,-0.13,-67.09,88.99,63,94,0.54,light rain,0.012598425196850395,0.0
417,Pauini,BR,2020-04-04 19:30:51,-7.71,-66.98,82.2,88,99,2.53,moderate rain,0.13976377952755906,0.0
418,Miram Shah,PK,2020-04-04 19:30:52,33.01,70.07,60.39,46,52,4.74,light rain,0.015748031496062995,0.0
419,Benjamin Constant,BR,2020-04-04 19:30:52,-4.38,-70.03,89.6,70,40,4.7,scattered clouds,0.0,0.0
420,Tiarei,PF,2020-04-04 19:30:53,-17.53,-149.33,87.8,66,2,3.36,clear sky,0.0,0.0
421,Peleduy,RU,2020-04-04 19:30:53,59.63,112.74,14.52,93,15,5.66,few clouds,0.0,0.0
422,Naze,JP,2020-04-04 19:30:54,28.37,129.48,64.4,63,20,14.99,few clouds,0.0,0.0
423,Makat,KZ,2020-04-04 19:30:54,47.65,53.35,47.41,53,0,8.97,clear sky,0.0,0.0
424,Tuatapere,NZ,2020-04-04 19:30:55,-46.13,167.68,50.0,86,95,1.99,overcast clouds,0.0,0.0
425,Iracoubo,GF,2020-04-04 19:30:56,5.48,-53.2,81.1,79,70,13.69,broken clouds,0.0,0.0
426,San Lawrenz,MT,2020-04-04 19:30:56,36.06,14.2,57.99,76,20,16.11,few clouds,0.0,0.0
427,Kargasok,RU,2020-04-04 19:30:58,59.06,80.86,27.43,97,2,9.33,clear sky,0.0,0.0
428,Nueve De Julio,AR,2020-04-04 19:30:58,-35.44,-60.88,71.78,65,1,5.75,clear sky,0.0,0.0
429,Puerto Ayacucho,VE,2020-04-04 19:30:59,5.66,-67.62,84.2,66,75,3.98,thunderstorm,0.0,0.0
430,Tranas,SE,2020-04-04 19:31:00,58.04,14.98,42.8,51,28,3.36,scattered clouds,0.0,0.0
431,Savannah Bight,HN,2020-04-04 19:31:01,16.45,-85.85,81.12,74,3,17.98,clear sky,0.0,0.0
432,Mandalgovi,MN,2020-04-04 19:31:01,45.76,106.27,38.34,30,0,3.98,clear sky,0.0,0.0
433,Ugoofaaru,MV,2020-04-04 19:31:02,5.67,73.0,83.8,65,86,4.76,overcast clouds,0.0,0.0
434,San-Pedro,CI,2020-04-04 19:27:16,4.75,-6.64,84.85,73,39,7.29,scattered clouds,0.0,0.0
435,Porbandar,IN,2020-04-04 19:31:03,21.64,69.61,77.05,73,0,10.18,clear sky,0.0,0.0
436,Manono,CD,2020-04-04 19:31:03,-7.3,27.42,70.27,76,1,1.68,clear sky,0.0,0.0
437,Katherine,AU,2020-04-04 19:31:04,-14.47,132.27,78.8,74,90,5.82,overcast clouds,0.0,0.0
438,Oktyabrskoye,RU,2020-04-04 19:31:05,43.06,44.74,44.38,50,8,4.32,clear sky,0.0,0.0
439,Sechura,PE,2020-04-04 19:31:05,-5.56,-80.82,79.7,63,55,14.92,broken clouds,0.0,0.0
440,Yebaishou,CN,2020-04-04 19:31:07,41.4,119.64,33.57,50,0,3.13,clear sky,0.0,0.0
441,Hendek,TR,2020-04-04 19:31:07,40.8,30.75,50.0,87,75,6.93,broken clouds,0.0,0.0
442,Asau,RO,2020-04-04 19:31:08,46.43,26.4,45.0,56,82,8.05,broken clouds,0.0,0.0
443,Taltal,CL,2020-04-04 19:31:09,-25.4,-70.48,69.26,64,22,5.28,few clouds,0.0,0.0
444,Cap Malheureux,MU,2020-04-04 19:31:09,-19.98,57.61,78.8,83,40,10.29,shower rain,0.0,0.0
445,Puerto Leguizamo,CO,2020-04-04 19:31:10,-0.19,-74.78,87.66,59,65,2.13,light rain,0.04448818897637795,0.0
446,Fuerte,PH,2020-04-04 19:31:11,17.54,120.36,77.16,76,6,4.83,clear sky,0.0,0.0
447,Potosi,BO,2020-04-04 19:31:11,-19.58,-65.75,45.79,25,72,2.21,moderate rain,0.24645669291338584,0.0
448,El Astillero,ES,2020-04-04 19:31:12,43.4,-3.82,69.8,37,100,5.82,overcast clouds,0.0,0.0
449,Kashi,CN,2020-04-04 19:31:12,39.45,75.98,53.6,27,0,8.95,clear sky,0.0,0.0
450,Murdochville,CA,2020-04-04 19:31:13,48.96,-65.5,30.36,82,100,3.89,light snow,0.0,0.004724409448818898
451,Gunnedah,AU,2020-04-04 19:31:13,-30.98,150.25,48.2,100,0,2.24,clear sky,0.0,0.0
452,Parsabad,IR,2020-04-04 19:27:06,39.65,47.92,48.2,100,90,4.7,light intensity drizzle,0.0,0.0
453,Ararangua,BR,2020-04-04 19:31:14,-28.93,-49.49,68.23,70,4,5.01,clear sky,0.0,0.0
454,Kathmandu,NP,2020-04-04 19:28:49,27.72,85.32,57.2,67,20,3.36,few clouds,0.0,0.0
455,Ardea,IT,2020-04-04 19:31:16,41.61,12.51,61.0,44,5,10.29,clear sky,0.0,0.0
456,Tete,MZ,2020-04-04 19:31:16,-16.16,33.59,78.8,57,3,6.93,clear sky,0.0,0.0
457,Anadyr,RU,2020-04-04 19:31:17,64.75,177.48,5.0,84,75,6.71,light snow,0.0,0.0
458,Yerbogachen,RU,2020-04-04 19:27:54,61.28,108.01,16.63,92,11,7.29,few clouds,0.0,0.0
459,Pontianak,ID,2020-04-04 19:31:18,-0.03,109.33,78.15,91,98,5.44,light rain,0.040944881889763786,0.0
460,Huarmey,PE,2020-04-04 19:31:20,-10.07,-78.15,78.73,63,9,8.19,clear sky,0.0,0.0
